,Unnamed: 0,tconst,title_type,primary_title,original_title,year,runtime_minutes,genres,simple_title,average_rating,num_votes,christmas,hanukkah,kwanzaa,holiday,earnings
504,504,tt0462263,movie,Dreaming on Christmas,Dreaming on Christmas,2005,100.0,"Comedy,Romance",dreaming on christmas,8.6,48,True,False,False,False,64062126.699999996
505,505,tt0464929,tvMovie,David Letterman's 2nd Annual Holiday Film Festival,David Letterman's 2nd Annual Holiday Film Festival,1986,60.0,"Comedy,Music",david lettermans 2nd annual holiday film festival,7.4,74,False,False,False,True,74408627.26
506,506,tt0464930,tvMovie,David Letterman's Holiday Film Festival,David Letterman's Holiday Film Festival,1985,60.0,"Comedy,Music",david lettermans holiday film festival,8.1,72,False,False,False,True,17712766.529999997
507,507,tt0467516,movie,Christmas in August,8-gatsu no Kurisumasu,2005,102.0,"Drama,Romance",christmas in august,5.7,40,True,False,False,False,20057395.41
508,508,tt0468584,video,An X-Mas Message from David X. Cohen,An X-Mas Message from David X. Cohen,2003,5.0,"Comedy,Short",an xmas message from david x cohen,8.7,29,True,False,False,False,9160973.85
509,509,tt0475969,tvMovie,Home for the Holidays,Home for the Holidays,2005,87.0,"Drama,Family",home for the holidays,5.8,272,False,False,False,True,68473380.16
510,510,tt0476448,video,Christmas with the Mormon Tabernacle Choir,Christmas with the Mormon Tabernacle Choir,1995,39.0,"Music,Short",christmas with the mormon tabernacle choir,7.6,19,True,False,False,False,96474790.64
511,511,tt0477715,video,Ho Ho Nooooooo!!! It's Mr. Bill's Christmas Special!,Ho Ho Nooooooo!!! It's Mr. Bill's Christmas Special!,1996,30.0,"Animation,Comedy,Short",ho ho nooooooo its mr bills christmas special,5.9,43,True,False,False,False,71514121.25
512,512,tt0478863,video,Hermie & Friends: A Fruitcake Christmas,Hermie & Friends: A Fruitcake Christmas,2005,45.0,"Animation,Fantasy",hermie  friends a fruitcake christmas,6.6,41,True,False,False,False,48230461.62
513,513,tt0479152,tvMovie,Crazy for Christmas,Crazy for Christmas,2005,90.0,"Comedy,Drama,Family",crazy for christmas,6.3,1349,True,False,False,False,33619580.19
514,514,tt0480008,tvMovie,Chasing Christmas,Chasing Christmas,2005,81.0,"Comedy,Fantasy",chasing christmas,5.2,882,True,False,False,False,26549089.32
515,515,tt0480844,tvMovie,Recipe for a Perfect Christmas,Recipe for a Perfect Christmas,2005,120.0,Comedy,recipe for a perfect christmas,6.4,926,True,False,False,False,83568404.48
516,516,tt0483445,video,A Walt Disney Christmas,A Walt Disney Christmas,1982,46.0,"Animation,Comedy,Family",a walt disney christmas,7.6,319,True,False,False,False,47573397.76
517,517,tt0485345,video,The Best Christmas Ever!,The Best Christmas Ever!,1990,56.0,"Comedy,Family,Musical",the best christmas ever,6.9,78,True,False,False,False,28483415.28
518,518,tt0486292,tvMovie,A Christmas Wedding,A Christmas Wedding,2006,89.0,"Comedy,Romance",a christmas wedding,5.3,711,True,False,False,False,66932545.129999995
519,519,tt0487263,tvMovie,Marie Osmond's Merry Christmas,Marie Osmond's Merry Christmas,1986,,"Family,Music",marie osmonds merry christmas,9.4,23,True,False,False,False,114159913.98
520,520,tt0491718,tvMovie,A Fairy Tale Christmas,A Fairy Tale Christmas,2005,47.0,"Adventure,Animation,Comedy",a fairy tale christmas,2.4,259,True,False,False,False,23062268.16
521,521,tt0493148,video,Mr. Christmas,Mr. Christmas,2004,56.0,"Drama,Family",mr christmas,4.8,231,True,False,False,False,21957575.52
522,522,tt0493294,tvMovie,Red Boots for Christmas,Red Boots for Christmas,1995,28.0,"Animation,Family",red boots for christmas,6.9,78,True,False,False,False,74458909.47000001
523,523,tt0494208,movie,Holiday Baggage,Baggage,2008,110.0,Drama,holiday baggage,4.9,403,False,False,False,True,40563035.94
524,524,tt0494214,tvMovie,Brer Rabbit's Christmas Carol,Brer Rabbit's Christmas Carol,1992,58.0,"Animation,Family",brer rabbits christmas carol,6.0,62,True,False,False,False,72281685.0
525,525,tt0494662,tvMovie,Bring Back... The Christmas Number One,Bring Back... The Christmas Number One,2005,65.0,"Documentary,Music",bring back the christmas number one,7.9,34,True,False,False,False,67092830.07000001
526,526,tt0495165,video,Noddy Saves Christmas,Noddy Saves Christmas,2004,30.0,"Animation,Short",noddy saves christmas,6.8,40,True,False,False,False,10961595.92
527,527,tt0495818,video,A Christmas Carol,A Christmas Carol,1994,49.0,"Animation,Drama,Family",a christmas carol,5.7,161,True,False,False,False,61036796.43000001
528,528,tt0496411,movie,A Merry Little Christmas,A Merry Little Christmas,2006,85.0,"Comedy,Family",a merry little christmas,3.2,212,True,False,False,False,799264.0
529,529,tt0497025,tvMovie,Christmas in Boston,Christmas in Boston,2005,90.0,"Comedy,Romance",christmas in boston,6.1,2384,True,False,False,False,32018889.02
530,530,tt0497030,tvMovie,His and Her Christmas,His and Her Christmas,2005,89.0,"Comedy,Drama,Romance",his and her christmas,5.1,715,True,False,False,False,31981491.57
531,531,tt0498016,video,Santa Claus Versus the Christmas Vixens,Santa Claus Versus the Christmas Vixens,2002,15.0,"Comedy,Short",santa claus versus the christmas vixens,9.1,33,True,False,False,False,5965913.59
532,532,tt0498246,video,Ray Charles Celebrates Gospel Christmas with the Voices of Jubilation,Ray Charles Celebrates Gospel Christmas with the Voices of Jubilation,2003,90.0,"Family,Musical",ray charles celebrates gospel christmas with the voices of jubilation,7.7,16,True,False,False,False,1154853.7
533,533,tt0498361,movie,The Christmas Miracle of Jonathan Toomey,The Christmas Miracle of Jonathan Toomey,2007,91.0,Family,the christmas miracle of jonathan toomey,6.4,1200,True,False,False,False,39108067.2
534,534,tt0499003,tvMovie,Christmas Comes to PacLand,Christmas Comes to PacLand,1982,24.0,"Animation,Comedy,Drama",christmas comes to pacland,5.7,169,True,False,False,False,39575655.75
535,535,tt0499064,tvMovie,"Odmori se, zasluzio si: Christmas Special","Odmori se, zasluzio si: Christmas Special",2005,45.0,Comedy,odmori se zasluzio si christmas special,8.4,45,True,False,False,False,21641192.16
536,536,tt0499437,tvMovie,Best Ever Christmas Films,Best Ever Christmas Films,2005,47.0,"Documentary,Family",best ever christmas films,5.8,19,True,False,False,False,17590949.919999998
537,537,tt0595252,tvMovie,A Christmas Masque,A Christmas Masque,1966,90.0,,a christmas masque,7.5,17,True,False,False,False,76076285.25
538,538,tt0595302,tvMovie,Have I Got a Christmas for You,Have I Got a Christmas for You,1977,60.0,,have i got a christmas for you,6.8,29,True,False,False,False,79185135.04
539,539,tt0595367,tvMovie,The Christmas Tree,The Christmas Tree,1958,,Drama,the christmas tree,5.6,25,True,False,False,False,51169328.559999995
540,540,tt0756632,tvMovie,The Christmas Blessing,The Christmas Blessing,2005,96.0,"Drama,Family,Romance",the christmas blessing,6.2,1202,True,False,False,False,70416875.10000001
541,541,tt0757223,movie,Holiday,Holli-dei,2006,122.0,"Action,Crime,Drama",holiday,6.4,537,False,False,False,True,35809000.96
542,542,tt0758776,tvMovie,QTN Holiday Reel,QTN Holiday Reel,2005,30.0,Comedy,qtn holiday reel,7.7,13,False,False,False,True,62536595.66
543,543,tt0760178,tvMovie,The Night Before Christmas,The Night Before Christmas,1968,26.0,"Adventure,Animation,Family",the night before christmas,6.9,126,True,False,False,False,32431564.230000004
544,544,tt0760233,video,Caillou's Holiday Movie,Caillou's Holiday Movie,2003,75.0,"Animation,Family,Musical",caillous holiday movie,4.7,198,False,False,False,True,11560526.08
545,545,tt0762148,video,Christmas Is Here Again,Christmas Is Here Again,2007,74.0,"Adventure,Animation,Comedy",christmas is here again,5.1,369,True,False,False,False,12547484.1
546,546,tt0765507,video,The First Christmas,The First Christmas,2005,60.0,"Family,Musical",the first christmas,8.3,35,True,False,False,False,18497741.880000003
547,547,tt0766235,video,Disney Princess: A Christmas of Enchantment,Disney Princess: A Christmas of Enchantment,2005,63.0,Animation,disney princess a christmas of enchantment,6.1,86,True,False,False,False,65087164.089999996
548,548,tt0766251,tvMovie,Tom's Christmas Tree,Tom's Christmas Tree,2006,26.0,Family,toms christmas tree,9.2,34,True,False,False,False,22993497.44
549,549,tt0769527,video,Kathie Lee's Rock n' Tots Cafe: A Christmas 'Giff',Kathie Lee's Rock n' Tots Cafe: A Christmas 'Giff',1995,30.0,"Family,Short",kathie lees rock n tots cafe a christmas giff,5.2,29,True,False,False,False,12056163.6
550,550,tt0770729,tvMovie,Chanukah Stories,Chanukah Stories,2005,30.0,Family,chanukah stories,8.4,81,False,True,False,False,48418081.32
551,551,tt0772176,movie,Christmas Story,Joulutarina,2007,83.0,"Drama,Family,Fantasy",christmas story,7.0,4512,True,False,False,False,38167420.9
552,552,tt0783494,tvMovie,The Christmas Card,The Christmas Card,2006,84.0,"Drama,Romance",the christmas card,6.9,4407,True,False,False,False,62215623.300000004
553,553,tt0788133,movie,Holiday Dreaming,Meng you xia wei yi,2004,99.0,Comedy,holiday dreaming,7.1,84,False,False,False,True,83331862.91
554,554,tt0791078,video,Hanukkah Tales and Tunes,Hanukkah Tales and Tunes,1994,23.0,"Family,Short",hanukkah tales and tunes,8.1,19,False,True,False,False,14756200.919999998
555,555,tt0791333,tvMovie,Saving the Christmas Goose,Rettet die Weihnachtsgans,2006,93.0,Family,saving the christmas goose,6.2,30,True,False,False,False,25163914.580000002
556,556,tt0800058,movie,Happy Holidays,Happy Holidays,2008,103.0,Comedy,happy holidays,7.0,59,False,False,False,True,40940030.6
557,557,tt0800115,tvMovie,The Road to Christmas,The Road to Christmas,2006,88.0,"Comedy,Drama,Family",the road to christmas,6.3,1402,True,False,False,False,22517361.72
558,558,tt0807735,tvMovie,A Very Fairy Christmas,A Very Fairy Christmas,2006,48.0,"Animation,Family,Fantasy",a very fairy christmas,6.3,35,True,False,False,False,81149402.88
559,559,tt0810927,movie,The Crumbs - A Very Crumby Christmas,Krummerne - Så er det jul igen,2006,90.0,"Adventure,Comedy,Family",the crumbs  a very crumby christmas,4.3,228,True,False,False,False,57956293.97
560,560,tt0814039,tvMovie,Cabbage Patch Kids: First Christmas,Cabbage Patch Kids: First Christmas,1984,23.0,"Animation,Family",cabbage patch kids first christmas,6.9,105,True,False,False,False,13139890.8
561,561,tt0816577,tvMovie,A Dad for Christmas,Me and Luke,2006,90.0,Drama,a dad for christmas,6.6,484,True,False,False,False,6665161.14
562,562,tt0817495,tvMovie,Christmas,Christmas,1996,60.0,Drama,christmas,6.2,10,True,False,False,False,73248459.12
563,563,tt0817520,tvMovie,Snowden's Christmas,Snowden's Christmas,1999,22.0,Animation,snowdens christmas,6.7,44,True,False,False,False,49856880.85
564,564,tt0824748,tvMovie,Christmas and the Civil War,Christmas and the Civil War,2006,,"Documentary,History,War",christmas and the civil war,9.3,16,True,False,False,False,33240252.510000005
565,565,tt0826768,video,My Christmas Soldier,My Christmas Soldier,2006,35.0,"Drama,Family,History",my christmas soldier,8.4,83,True,False,False,False,64582618.800000004
566,566,tt0829117,tvMovie,Brian Setzer: Christmas Extravaganza,Brian Setzer: Christmas Extravaganza,2005,,Music,brian setzer christmas extravaganza,8.7,37,True,False,False,False,75577127.07
567,567,tt0837156,movie,Pee-wee's Big Holiday,Pee-wee's Big Holiday,2016,90.0,"Comedy,Family",peewees big holiday,6.1,8952,False,False,False,True,21036726.57
568,568,tt0839760,tvMovie,Charlie and Lola Christmas Special,Charlie and Lola Christmas Special,2006,,Animation,charlie and lola christmas special,7.0,16,True,False,False,False,13726367.9
569,569,tt0840303,tvMovie,Christmas Do-Over,Christmas Do-Over,2006,90.0,"Comedy,Family,Fantasy",christmas doover,5.6,1383,True,False,False,False,15250532.639999999
570,570,tt0840350,video,My Little Pony: A Very Minty Christmas,My Little Pony: A Very Minty Christmas,2005,44.0,"Animation,Family,Fantasy",my little pony a very minty christmas,5.0,331,True,False,False,False,45787072.0
571,571,tt0841032,movie,The Perfect Holiday,The Perfect Holiday,2007,96.0,"Comedy,Family,Fantasy",the perfect holiday,4.7,3260,False,False,False,True,41781887.980000004
572,572,tt0843992,tvMovie,Bachelors Walk Christmas Special,Bachelors Walk Christmas Special,2006,,Drama,bachelors walk christmas special,6.6,39,True,False,False,False,47235032.45999999
573,573,tt0847537,video,The Wiggles: Wiggly Wiggly Christmas,The Wiggles: Wiggly Wiggly Christmas,1997,41.0,"Family,Music,Short",the wiggles wiggly wiggly christmas,7.7,50,True,False,False,False,8392444.06
574,574,tt0849446,video,Holiday Hypnosis,Holiday Hypnosis,2005,90.0,Comedy,holiday hypnosis,7.7,25,False,False,False,True,26313728.21
575,575,tt0849447,video,Holidaze: The Christmas That Almost Didn't Happen,Holidaze: The Christmas That Almost Didn't Happen,2006,61.0,"Animation,Comedy",holidaze the christmas that almost didnt happen,4.5,186,True,False,False,False,54272195.550000004
576,576,tt0856282,movie,Inspector Tahar's Holiday,Les vacances de l'inspecteur Tahar,1972,110.0,Comedy,inspector tahars holiday,8.0,159,False,False,False,True,97628464.0
577,577,tt0857219,tvMovie,The Great American Christmas,The Great American Christmas,2006,,"Comedy,Drama",the great american christmas,7.7,17,True,False,False,False,27088109.509999998
578,578,tt0860458,movie,Rupert's Magic Christmas,Il magico Natale di Rupert,2006,85.0,"Comedy,Family",ruperts magic christmas,6.8,13,True,False,False,False,24356422.24
579,579,tt0860474,movie,Christmas Tree Upside Down,Obarnata elha,2006,127.0,Drama,christmas tree upside down,6.3,161,True,False,False,False,18068911.560000002
580,580,tt0871968,movie,Christmas on July 24th Avenue,7 gatsu 24 ka dôri no Kurisumasu,2006,110.0,"Comedy,Romance",christmas on july 24th avenue,5.4,97,True,False,False,False,60914084.400000006
581,581,tt0872243,tvMovie,All She Wants for Christmas,All She Wants for Christmas,2006,91.0,"Comedy,Drama,Romance",all she wants for christmas,4.8,766,True,False,False,False,39953628.0
582,582,tt0878836,tvMovie,What We Did on Our Holiday,What We Did on Our Holiday,2006,93.0,"Comedy,Drama",what we did on our holiday,8.2,76,False,False,False,True,48702977.49999999
583,583,tt0884775,tvMovie,Camp Christmas,Camp Christmas,1993,51.0,"Comedy,Music",camp christmas,4.7,50,True,False,False,False,27104897.180000003
584,584,tt0884793,tvMovie,A Christmas Carol,A Christmas Carol,1982,75.0,"Animation,Drama,Family",a christmas carol,6.5,235,True,False,False,False,86753179.5
585,585,tt0885415,movie,The Flight Before Christmas,Niko - lentäjän poika,2008,80.0,"Adventure,Animation,Family",the flight before christmas,6.1,3738,True,False,False,False,2608267.28
586,586,tt0893404,tvMovie,Home by Christmas,Home by Christmas,2006,95.0,"Drama,Family",home by christmas,6.3,916,True,False,False,False,74960159.39999999
587,587,tt0896522,video,Bah Humduck!: A Looney Tunes Christmas,Bah Humduck!: A Looney Tunes Christmas,2006,46.0,"Adventure,Animation,Comedy",bah humduck a looney tunes christmas,6.3,1348,True,False,False,False,45802215.9
588,588,tt0899195,tvMovie,The Making of 'the Nightmare Before Christmas',The Making of 'The Nightmare Before Christmas',1993,25.0,Family,the making of the nightmare before christmas,7.8,29,True,False,False,False,10448487.66
589,589,tt0900916,tvMovie,Christmas on Chestnut Street,Christmas on Chestnut Street,2006,89.0,Comedy,christmas on chestnut street,4.9,438,True,False,False,False,25937841.3
590,590,tt0902454,video,Ex-Mas Eve,Ex-Mas Eve,2006,61.0,"Comedy,Drama,Romance",exmas eve,6.8,52,True,False,False,False,6935021.4799999995
591,591,tt0906599,tvMovie,Holiday Wishes,Holiday Wishes,2006,90.0,"Drama,Family,Fantasy",holiday wishes,5.2,383,False,False,False,True,13375842.48
592,592,tt0910885,movie,A Merry Friggin' Christmas,A Merry Friggin' Christmas,2014,88.0,"Comedy,Drama",a merry friggin christmas,5.1,7835,True,False,False,False,54960798.71999999
593,593,tt0913441,tvMovie,What Have You Done?: The Remaking of 'Black Christmas',What Have You Done?: The Remaking of 'Black Christmas',2006,28.0,"Documentary,Horror",what have you done the remaking of black christmas,8.0,48,True,False,False,False,108635440.8
594,594,tt0918500,video,The Candy Maker's Christmas,The Candy Maker's Christmas,2006,,"Animation,Short",the candy makers christmas,5.2,12,True,False,False,False,71171007.96000001
595,595,tt0918511,video,A Dennis the Menace Christmas,A Dennis the Menace Christmas,2007,83.0,"Comedy,Family,Fantasy",a dennis the menace christmas,4.7,2176,True,False,False,False,19162744.59
596,596,tt0920465,video,The Night Before Christmas: A Mouse Tale,The Night Before Christmas: A Mouse Tale,2002,47.0,"Adventure,Animation,Comedy",the night before christmas a mouse tale,5.9,78,True,False,False,False,23069794.14
597,597,tt0920737,tvMovie,Laura's Christmas Star,Lauras Weihnachtsstern,2006,50.0,"Animation,Family",lauras christmas star,6.2,50,True,False,False,False,46460688.28
